"cd4","cd8b","cd3","cd8","leaf.code","cluster.id","in.core"
340,202,168,237,66,2,0
281,150,124,280,66,2,0
201,74,89,159,32,1,0
260,122,244,199,9,3,1
217,157,142,142,32,1,0
339,307,279,656,6,8,0
204,146,57,70,32,1,0
471,287,328,290,17,7,0
135,113,377,204,9,3,0
186,195,157,205,32,1,0
209,215,29,219,32,1,0
191,127,73,220,32,1,0
235,65,162,165,32,1,0
228,223,113,369,32,1,0
198,169,58,184,32,1,0
212,184,111,74,32,1,0
372,332,297,341,17,7,0
124,149,113,225,32,1,0
212,111,179,96,66,2,0
223,145,19,232,32,1,0
203,96,31,343,5,6,1
420,438,453,732,6,8,0
273,202,150,74,66,2,0
383,311,273,303,17,7,1
447,42,338,58,9,3,0
110,106,17,58,32,1,0
525,393,466,378,17,7,0
274,114,250,126,9,3,1
346,460,351,667,6,8,1
408,32,337,153,9,3,0
88,17,24,515,5,6,0
84,100,18,43,32,1,0
69,482,430,649,7,5,0
141,138,60,36,32,1,0
482,384,326,424,17,7,0
428,113,380,59,9,3,0
242,210,147,199,67,4,1
243,198,12,41,32,1,0
403,98,274,210,9,3,0
365,174,214,189,66,2,0
332,120,362,230,9,3,0
453,365,288,427,17,7,0
395,242,279,230,17,7,0
185,421,236,690,7,5,1
187,124,54,18,32,1,0
234,172,98,103,32,1,0
133,102,16,274,32,1,0
216,91,148,236,32,1,0
150,116,177,169,32,1,0
325,213,167,292,66,2,0
336,211,106,172,66,2,0
291,384,288,705,6,8,1
240,256,182,290,66,2,0
224,174,144,184,32,1,0
148,81,135,307,32,1,0
246,210,161,230,67,4,1
218,100,113,184,32,1,0
273,296,232,287,67,4,0
306,219,273,194,67,4,0
321,290,258,290,66,2,0
236,407,273,674,6,8,1
224,118,98,210,32,1,0
315,214,222,301,66,2,0
276,248,197,304,66,2,0
202,219,116,97,32,1,0
197,8,82,461,5,6,0
197,214,223,144,67,4,0
164,178,69,617,5,6,0
251,136,46,53,32,1,0
271,150,131,41,66,2,0
290,187,215,160,67,4,0
293,118,145,190,32,1,0
511,291,430,293,17,7,0
249,253,186,304,66,2,0
289,194,58,262,32,1,0
207,149,94,209,32,1,0
254,159,152,191,66,2,0
372,249,207,278,17,7,0
173,190,138,570,5,6,0
249,170,21,264,32,1,0
571,436,441,378,17,7,0
223,147,123,137,32,1,0
349,260,199,273,17,7,0
350,412,287,661,6,8,1
240,160,62,202,32,1,0
544,279,469,263,17,7,0
348,259,212,287,66,2,0
400,310,216,326,17,7,0
449,399,433,650,6,8,1
233,201,60,219,32,1,0
280,211,228,100,67,4,0
290,171,80,19,32,1,0
312,180,182,174,66,2,0
196,175,63,119,32,1,0
131,137,85,168,32,1,0
216,137,94,88,32,1,0
274,262,205,299,66,2,0
190,174,64,155,32,1,0
276,174,145,198,66,2,0
276,237,30,167,32,1,0
133,398,344,604,7,5,1
61,88,409,239,67,4,0
247,102,273,139,9,3,0
278,26,325,145,9,3,0
308,439,413,700,6,8,0
206,136,143,187,32,1,0
299,401,341,677,6,8,1
164,103,56,591,5,6,1
235,131,23,169,32,1,0
322,205,142,216,66,2,0
244,195,192,236,67,4,0
299,452,327,767,6,8,1
259,191,110,258,32,1,0
320,169,264,132,67,4,0
67,354,200,644,7,5,1
428,30,394,189,9,3,0
73,109,93,277,32,1,0
414,500,428,733,6,8,1
275,176,144,84,66,2,0
280,245,121,262,32,1,0
309,243,171,279,17,7,1
388,365,303,338,17,7,0
451,573,472,806,6,8,1
309,79,273,88,9,3,0
107,13,6,536,5,6,1
113,40,124,79,32,1,0
503,466,398,703,6,8,1
211,203,57,147,32,1,0
429,434,458,392,17,7,0
545,396,446,646,6,8,0
263,161,68,211,32,1,0
210,381,284,591,7,5,0
355,174,283,194,9,3,0
252,186,63,110,32,1,0
407,263,240,353,17,7,0
273,132,158,188,32,1,0
231,225,128,156,32,1,0
368,145,371,184,9,3,0
619,419,595,665,6,8,0
165,438,370,606,7,5,1
308,178,52,248,32,1,0
246,215,158,216,67,4,1
352,217,150,195,66,2,0
413,64,351,131,9,3,0
200,140,142,127,32,1,0
273,168,170,232,66,2,0
236,139,161,235,66,2,0
120,171,55,203,32,1,0
505,347,393,275,17,7,0
328,107,96,237,32,1,0
393,357,276,528,17,7,0
103,432,405,636,7,5,0
403,362,451,517,6,8,0
446,257,309,389,17,7,0
264,238,105,204,32,1,0
279,120,194,221,66,2,0
338,183,133,165,66,2,0
420,334,277,283,17,7,0
498,386,415,382,17,7,0
289,211,182,216,32,1,0
227,140,123,174,32,1,0
274,122,184,24,66,2,0
395,47,208,116,9,3,0
260,170,144,185,66,2,1
269,154,64,160,32,1,0
276,193,134,188,66,2,1
301,187,263,84,67,4,0
157,102,84,527,5,6,1
270,205,164,229,66,2,1
258,233,57,136,32,1,0
204,186,92,360,32,1,0
112,355,162,620,7,5,1
162,349,126,609,7,5,1
300,377,261,587,6,8,0
239,226,111,187,32,1,0
481,423,367,674,6,8,1
130,115,77,249,32,1,0
283,151,131,254,66,2,0
234,71,127,246,32,1,0
496,386,424,354,17,7,0
271,246,119,226,32,1,0
379,438,367,644,6,8,1
414,77,313,187,9,3,0
176,12,75,138,32,1,0
252,194,180,32,66,2,0
356,290,208,296,17,7,0
173,141,143,38,66,2,0
210,78,183,238,32,1,0
111,299,209,591,7,5,1
300,152,87,119,32,1,0
324,320,229,345,66,2,0
220,140,155,147,32,1,0
323,222,201,249,66,2,0
478,492,414,763,6,8,1
239,212,105,262,32,1,0
296,208,130,245,32,1,0
227,184,113,127,32,1,0
88,134,159,86,32,1,0
228,193,146,262,66,2,0
132,123,51,551,5,6,1
351,470,367,682,6,8,1
308,410,329,710,6,8,1
443,412,369,660,6,8,1
230,238,136,95,32,1,0
278,224,141,168,66,2,0
85,388,254,590,7,5,1
142,19,54,171,32,1,0
151,130,106,243,32,1,0
162,133,94,526,5,6,1
301,281,208,303,66,2,0
113,20,392,196,9,3,0
300,203,141,206,66,2,1
347,172,187,281,66,2,0
252,138,160,169,66,2,0
253,135,155,208,32,1,0
227,197,138,245,32,1,0
136,104,104,307,32,1,0
221,204,123,145,32,1,0
154,442,293,622,7,5,1
380,32,298,125,9,3,0
267,236,158,304,32,1,1
387,107,239,164,9,3,0
332,248,213,250,66,2,0
310,297,258,312,66,2,0
182,195,129,164,32,1,0
306,60,297,108,9,3,1
395,313,251,366,17,7,0
241,160,110,243,32,1,0
265,209,46,126,32,1,0
269,176,77,203,32,1,0
84,62,123,142,32,1,0
312,125,186,102,67,4,0
219,251,139,353,32,1,0
280,254,210,236,67,4,0
434,272,277,286,17,7,0
245,180,135,185,66,2,1
299,207,131,308,32,1,0
267,158,118,37,66,2,0
141,115,48,428,5,6,1
253,140,154,203,32,1,0
161,330,46,600,7,5,0
284,212,149,222,66,2,1
420,321,227,327,17,7,0
244,204,287,562,6,8,0
263,195,168,194,67,4,1
407,264,190,678,6,8,0
212,98,154,180,32,1,0
348,205,85,10,66,2,0
376,81,220,16,9,3,0
293,112,259,272,66,2,0
331,269,251,299,66,2,0
340,287,219,273,66,2,0
272,131,84,147,32,1,0
201,120,229,97,66,2,0
89,261,267,570,7,5,0
141,428,375,659,7,5,1
122,400,356,587,7,5,1
89,17,99,354,5,6,0
129,126,381,125,9,3,0
457,354,412,283,17,7,0
234,91,238,104,66,2,0
288,203,139,211,66,2,1
377,360,277,363,17,7,0
97,293,241,536,7,5,0
177,198,139,100,66,2,0
326,291,199,254,66,2,0
304,135,131,242,32,1,0
126,102,106,148,32,1,0
425,406,384,715,6,8,0
207,194,124,164,32,1,0
321,381,304,671,6,8,1
453,359,366,375,17,7,0
98,153,89,557,5,6,0
334,278,228,297,66,2,0
248,184,121,155,32,1,1
291,183,168,133,67,4,0
255,201,156,96,66,2,0
244,244,198,89,67,4,0
357,31,332,167,9,3,1
283,411,348,711,6,8,1
138,120,462,486,7,5,0
217,154,215,81,66,2,0
353,226,191,256,66,2,0
61,303,201,649,7,5,1
354,401,478,493,6,8,0
93,176,214,460,5,6,0
290,233,116,267,32,1,0
261,246,169,239,67,4,0
166,123,169,83,66,2,0
122,211,38,196,32,1,0
140,33,71,120,32,1,0
526,458,514,720,6,8,0
203,149,24,63,32,1,0
247,139,120,3,66,2,0
410,332,258,356,17,7,0
250,159,76,140,32,1,0
272,113,8,38,32,1,0
89,101,427,68,9,3,0
238,147,107,207,32,1,0
260,164,148,229,66,2,0
229,128,77,179,32,1,0
298,248,152,212,32,1,0
203,159,150,211,32,1,0
247,202,158,254,66,2,0
214,420,423,607,7,5,0
157,96,74,197,32,1,0
272,170,149,135,67,4,0
164,65,307,411,5,6,0
488,324,376,386,17,7,0
485,265,385,521,6,8,0
282,128,107,229,32,1,0
433,422,356,588,6,8,1
161,88,61,451,5,6,1
343,221,204,113,66,2,0
398,276,263,306,17,7,0
264,160,70,132,32,1,0
295,271,119,285,32,1,0
282,191,187,247,66,2,0
238,120,136,220,32,1,0
242,163,75,117,32,1,0
243,208,202,244,67,4,0
111,32,54,609,5,6,0
146,65,270,518,5,6,0
118,46,32,202,32,1,0
156,55,43,319,5,6,1
318,49,313,41,9,3,0
398,379,315,348,17,7,0
339,25,373,130,9,3,0
265,162,116,203,32,1,0
452,368,287,397,17,7,0
231,245,165,269,67,4,0
266,98,91,86,32,1,0
290,202,160,185,66,2,1
308,328,226,558,6,8,0
364,65,287,198,9,3,1
144,13,439,174,9,3,0
81,86,29,295,32,1,0
217,182,124,126,66,2,0
128,434,350,715,7,5,1
134,396,280,730,7,5,1
480,255,311,174,17,7,0
316,115,260,52,9,3,0
406,482,371,703,6,8,1
399,70,312,136,9,3,1
239,136,157,197,66,2,0
510,372,426,358,17,7,0
339,301,277,268,66,2,0
253,173,152,110,66,2,0
251,235,160,152,67,4,0
148,298,402,697,7,5,0
268,31,254,74,9,3,0
284,211,136,171,66,2,0
152,400,326,640,7,5,1
256,99,162,37,66,2,0
160,395,265,650,7,5,1
269,375,302,670,6,8,1
209,70,1,248,32,1,0
112,311,204,584,7,5,1
291,222,28,150,32,1,0
277,111,137,89,66,2,0
306,203,49,142,32,1,0
240,178,192,228,67,4,0
325,8,305,187,9,3,0
174,138,145,79,66,2,0
245,172,155,219,66,2,0
201,54,91,292,32,1,0
435,81,421,125,9,3,0
172,137,126,205,32,1,0
367,95,356,202,9,3,1
529,451,447,679,6,8,1
284,186,262,298,66,2,0
273,235,139,286,32,1,0
254,193,90,57,32,1,0
233,149,168,147,66,2,0
466,282,417,276,17,7,0
228,200,45,252,32,1,0
193,212,169,114,66,2,0
263,187,119,19,32,1,0
183,218,129,229,32,1,0
297,258,227,226,66,2,0
125,69,99,520,5,6,0
239,224,183,242,67,4,1
333,491,362,741,6,8,1
203,289,294,555,6,8,0
478,21,405,17,9,3,0
131,512,340,713,7,5,0
302,180,380,168,9,3,0
303,137,248,191,9,3,1
294,264,174,241,67,4,0
288,202,127,215,66,2,0
469,325,396,336,17,7,0
160,80,32,377,5,6,1
175,109,43,555,5,6,1
421,330,251,342,17,7,0
450,527,448,744,6,8,1
308,245,247,218,66,2,0
149,452,356,722,7,5,1
463,312,271,316,17,7,0
190,212,120,166,32,1,0
152,135,53,253,32,1,0
214,188,125,190,32,1,0
295,129,136,96,66,2,0
287,46,331,43,9,3,0
271,260,255,701,6,8,0
148,107,230,625,5,6,0
347,36,316,134,9,3,1
377,18,233,84,9,3,0
368,250,271,405,17,7,0
249,162,112,89,66,2,0
421,373,332,385,17,7,0
130,388,296,663,7,5,1
399,446,331,727,6,8,1
247,86,108,144,32,1,0
361,447,303,719,6,8,1
337,222,305,206,66,2,0
119,92,451,375,9,3,0
344,30,183,187,66,2,0
186,97,271,664,5,6,0
86,89,298,458,5,6,0
291,246,103,243,32,1,0
276,179,61,63,32,1,0
247,215,52,133,32,1,0
477,407,406,524,6,8,1
164,184,500,219,9,3,0
218,175,89,224,32,1,0
339,210,310,342,66,2,0
228,128,150,129,66,2,0
183,155,2,525,5,6,0
392,159,302,169,9,3,0
111,83,74,297,32,1,0
336,321,275,277,17,7,0
223,226,149,143,67,4,0
168,111,69,373,5,6,1
384,103,227,248,9,3,0
323,239,206,281,66,2,0
124,304,241,528,7,5,0
158,61,137,655,5,6,0
246,243,113,239,32,1,0
304,227,208,243,66,2,0
217,427,258,664,6,8,0
279,140,14,24,32,1,0
367,274,246,319,17,7,0
243,156,129,209,32,1,0
276,81,133,100,66,2,0
108,100,67,383,32,1,0
113,442,381,651,7,5,1
179,122,14,635,5,6,0
225,169,124,120,66,2,0
90,71,481,48,9,3,0
343,316,241,273,17,7,0
153,167,317,530,7,5,0
226,213,111,315,32,1,0
398,212,392,244,9,3,0
282,220,155,259,32,1,1
268,198,17,233,32,1,0
169,93,49,45,32,1,0
140,259,47,651,5,6,0
257,225,156,298,32,1,0
359,536,407,765,6,8,1
324,196,160,213,66,2,0
176,193,111,220,32,1,0
205,160,154,15,66,2,0
256,151,130,116,66,2,0
256,156,336,124,9,3,0
324,14,88,82,66,2,0
161,486,464,653,7,5,0
79,75,31,478,5,6,1
347,459,322,685,6,8,1
279,167,143,119,66,2,0
371,320,181,295,17,7,0
409,350,291,364,17,7,0
231,209,61,198,32,1,0
108,52,125,437,5,6,0
260,78,78,28,32,1,0
465,390,321,349,17,7,0
243,156,118,241,32,1,0
154,149,49,188,32,1,0
386,302,313,298,17,7,0
89,62,31,161,32,1,0
492,424,424,390,17,7,0
340,464,318,675,6,8,1
614,331,573,334,17,7,0
114,378,328,531,7,5,1
158,172,149,244,32,1,0
227,166,150,123,66,2,0
245,206,178,203,67,4,1
321,306,159,409,66,2,0
229,89,117,44,32,1,0
209,144,33,215,32,1,0
240,182,101,204,32,1,0
223,129,113,99,32,1,0
198,149,168,90,66,2,0
246,161,42,90,32,1,0
311,219,227,235,66,2,0
232,101,213,157,66,2,0
377,321,276,366,17,7,0
303,284,235,273,67,4,0
274,391,254,669,6,8,1
545,360,475,541,6,8,0
73,413,347,679,7,5,1
377,237,193,202,66,2,0
119,51,414,135,9,3,0
297,225,182,211,66,2,0
229,180,127,62,66,2,0
427,162,402,223,9,3,0
195,108,109,153,32,1,0
299,240,74,122,32,1,0
291,146,160,245,66,2,0
450,475,400,614,6,8,1
201,126,182,141,32,1,0
253,86,122,72,66,2,0
248,220,161,298,32,1,0
318,190,72,268,32,1,0
238,170,81,178,32,1,1
254,456,388,686,6,8,1
293,100,215,117,9,3,1
179,129,16,490,5,6,1
116,60,252,308,67,4,0
148,163,25,400,5,6,0
130,69,39,252,32,1,0
241,218,99,239,32,1,1
343,435,274,624,6,8,1
267,21,186,201,9,3,0
285,213,214,179,67,4,0
88,302,172,585,7,5,1
327,18,236,46,9,3,0
338,313,219,280,67,4,0
269,216,153,234,32,1,1
237,216,116,234,32,1,0
245,175,119,127,66,2,0
461,304,345,276,17,7,0
194,177,112,146,32,1,0
274,185,170,188,66,2,0
308,248,604,548,6,8,0
89,54,88,390,5,6,0
207,220,183,253,67,4,0
269,225,227,321,66,2,0
445,173,331,164,9,3,0
303,166,238,218,66,2,0
363,300,233,316,17,7,1
278,542,421,750,6,8,0
233,193,123,272,32,1,0
343,271,162,280,17,7,0
262,246,203,293,66,2,0
309,422,373,722,6,8,1
411,29,324,204,9,3,0
298,146,136,229,32,1,0
196,98,353,169,9,3,0
145,404,409,627,7,5,1
289,216,169,214,66,2,1
307,169,128,190,66,2,0
411,394,319,606,6,8,0
97,123,84,176,32,1,0
267,249,165,261,32,1,0
457,488,415,699,6,8,1
256,203,166,242,66,2,1
346,77,326,137,9,3,1
184,45,79,210,32,1,0
334,229,172,259,66,2,0
148,209,99,188,32,1,0
409,94,422,208,9,3,0
194,119,114,198,32,1,0
331,228,174,240,66,2,0
422,467,367,749,6,8,1
206,292,283,602,6,8,0
282,71,219,92,9,3,1
263,221,137,188,32,1,0
243,183,221,228,66,2,0
171,137,155,682,5,6,0
384,51,273,62,9,3,1
253,185,145,134,66,2,0
231,130,76,156,32,1,0
198,155,156,220,32,1,0
281,139,197,274,66,2,0
464,262,498,276,17,7,0
387,274,169,237,66,2,0
78,4,204,587,5,6,0
330,255,80,349,32,1,0
317,188,94,103,32,1,0
245,199,137,107,32,1,0
253,219,79,227,32,1,0
88,37,81,190,32,1,0
481,273,385,302,17,7,0
265,209,134,234,32,1,1
139,79,188,621,5,6,0
156,332,279,655,7,5,0
300,269,149,240,32,1,0
247,172,220,171,67,4,0
342,482,360,705,6,8,1
310,272,237,267,66,2,0
93,40,44,278,32,1,0
79,88,8,238,32,1,0
143,106,117,143,32,1,0
287,282,229,298,66,2,0
163,111,8,204,32,1,0
275,238,110,213,32,1,0
417,336,244,330,17,7,0
378,319,246,328,17,7,1
170,110,27,532,5,6,1
127,522,420,680,7,5,0
293,142,312,140,9,3,0
312,173,149,121,67,4,0
254,150,159,228,66,2,0
492,331,246,277,17,7,0
290,558,524,732,6,8,0
273,176,21,132,32,1,0
236,224,149,195,67,4,0
253,182,177,222,66,2,0
148,273,274,599,7,5,0
212,156,142,204,32,1,0
226,176,78,233,32,1,0
247,179,190,133,67,4,0
301,95,280,147,9,3,1
357,481,407,717,6,8,1
303,106,271,183,9,3,1
146,76,252,298,67,4,0
327,296,216,213,66,2,0
270,190,175,208,66,2,0
320,280,162,202,17,7,0
432,6,400,159,9,3,0
90,371,271,532,7,5,0
181,194,17,73,32,1,0
265,236,207,332,66,2,0
279,223,183,134,67,4,0
466,365,398,457,6,8,0
429,330,366,317,17,7,0
303,157,135,105,66,2,0
121,14,114,313,32,1,0
478,486,487,749,6,8,0
163,108,119,307,32,1,0
399,279,368,406,17,7,0
291,227,104,242,32,1,0
241,184,156,140,66,2,0
321,135,158,159,66,2,0
199,99,137,42,66,2,0
268,212,113,199,32,1,1
348,469,471,692,6,8,0
242,142,96,177,32,1,0
100,111,69,503,5,6,1
293,144,203,158,67,4,0
338,200,517,205,66,2,0
413,442,374,639,6,8,1
261,169,178,262,66,2,0
19,435,369,644,7,5,0
399,328,273,333,17,7,1
227,32,303,132,9,3,0
220,188,148,171,32,1,0
216,163,67,209,32,1,0
318,208,180,253,66,2,0
259,223,145,249,32,1,1
239,175,42,192,32,1,0
316,269,208,277,66,2,0
503,549,479,740,6,8,0
160,244,140,611,7,5,0
448,436,516,616,6,8,0
426,354,278,419,17,7,0
257,189,112,231,32,1,1
362,80,316,238,9,3,1
298,182,21,200,32,1,0
441,89,390,115,9,3,0
235,209,164,216,67,4,1
259,444,383,706,6,8,0
94,37,418,153,9,3,0
436,365,294,427,17,7,0
109,238,272,632,7,5,0
392,309,256,309,17,7,1
472,391,347,535,6,8,0
158,129,53,633,5,6,1
260,204,151,174,67,4,0
360,293,293,370,17,7,0
458,231,386,236,17,7,0
233,234,183,217,67,4,0
360,441,311,671,6,8,1
301,187,61,182,32,1,0
209,149,82,143,32,1,0
198,140,153,233,32,1,0
295,186,150,218,66,2,0
58,159,56,594,5,6,0
134,57,227,651,5,6,0
232,80,120,238,32,1,0
229,153,117,176,32,1,1
479,242,326,243,17,7,0
209,174,138,242,32,1,0
233,121,140,227,32,1,0
258,214,131,207,32,1,1
326,134,134,199,66,2,0
342,289,169,220,66,2,0
212,201,159,202,67,4,0
249,216,173,185,67,4,0
296,364,305,670,6,8,1
225,203,79,226,32,1,0
284,183,172,277,66,2,0
299,213,171,253,32,1,0
323,302,219,320,66,2,0
306,75,179,124,9,3,0
283,173,159,238,66,2,0
227,117,110,153,32,1,0
317,350,188,670,6,8,0
59,514,402,692,7,5,0
293,421,298,656,6,8,1
356,267,244,276,17,7,0
345,240,241,650,6,8,0
310,178,174,220,66,2,0
169,153,44,439,5,6,1
122,92,168,632,5,6,0
223,209,56,224,32,1,0
293,238,213,504,17,7,0
383,400,296,643,6,8,1
345,310,288,454,17,7,0
331,297,238,422,17,7,0
139,125,62,221,32,1,0
238,131,192,161,66,2,0
119,121,154,112,32,1,0
273,73,310,99,9,3,0
248,4,253,113,9,3,0
181,335,389,640,7,5,0
195,156,132,133,32,1,0
84,86,72,442,5,6,1
375,81,416,208,9,3,0
270,169,96,90,32,1,0
244,463,367,627,6,8,1
240,155,150,173,66,2,0
269,75,128,231,32,1,0
240,170,94,223,32,1,1
251,247,202,260,67,4,0
137,412,366,755,7,5,0
304,216,149,231,66,2,0
222,153,180,202,66,2,0
356,238,73,253,66,2,0
352,268,321,228,66,2,0
265,243,198,256,67,4,0
234,208,169,212,67,4,1
174,90,55,394,5,6,1
318,369,349,606,6,8,0
355,49,240,136,9,3,0
181,85,134,415,5,6,0
192,192,100,160,32,1,0
426,249,332,240,17,7,0
219,174,115,192,32,1,1
192,181,90,137,32,1,0
241,88,138,239,32,1,0
387,57,318,105,9,3,1
446,65,375,60,9,3,0
403,158,332,143,9,3,1
293,264,239,247,67,4,0
324,33,251,108,9,3,1
125,408,249,699,7,5,1
92,297,197,671,7,5,1
198,214,107,218,32,1,0
78,88,474,43,9,3,0
257,221,81,182,32,1,0
366,270,186,261,17,7,0
389,378,271,586,6,8,0
268,207,198,260,66,2,0
381,129,259,213,9,3,0
222,55,115,211,32,1,0
278,204,43,42,32,1,0
124,8,3,495,5,6,1
239,207,94,168,32,1,0
248,241,114,273,32,1,0
103,13,34,595,5,6,0
348,281,237,313,17,7,0
325,239,126,240,66,2,0
325,234,270,272,66,2,0
223,136,88,209,32,1,0
98,89,327,233,67,4,0
234,202,131,139,32,1,0
179,63,28,158,32,1,0
417,531,411,772,6,8,1
218,186,160,231,32,1,0
228,238,222,453,66,2,0
421,32,310,237,9,3,0
446,351,368,314,17,7,0
404,334,281,363,17,7,1
398,514,371,760,6,8,1
298,237,193,168,66,2,0
254,250,171,321,32,1,0
216,167,97,253,32,1,0
415,371,292,341,17,7,0
265,161,150,172,66,2,0
311,276,213,348,66,2,0
275,216,131,257,32,1,0
321,283,192,284,17,7,1
269,97,295,17,9,3,0
360,295,230,258,17,7,0
405,323,229,337,17,7,0
146,117,244,526,5,6,0
287,251,75,240,32,1,0
292,185,72,333,32,1,0
399,505,406,714,6,8,1
221,115,141,80,66,2,0
165,136,99,155,32,1,0
429,104,337,133,9,3,1
322,266,133,174,66,2,0
253,376,233,636,6,8,1
363,58,351,225,9,3,0
374,339,222,533,6,8,0
352,100,261,240,9,3,1
138,684,249,108,67,4,0
478,291,406,258,17,7,0
88,125,107,276,32,1,0
428,382,306,396,17,7,0
270,172,127,178,66,2,1
364,421,378,731,6,8,0
452,301,384,660,6,8,0
513,317,420,337,17,7,0
261,92,83,136,32,1,0
202,199,66,225,32,1,0
277,214,282,392,66,2,0
307,216,90,107,32,1,0
514,307,379,290,17,7,0
186,92,37,338,5,6,1
293,123,116,142,32,1,0
220,234,112,397,32,1,0
135,507,445,672,7,5,0
235,101,123,213,32,1,0
329,311,225,318,66,2,0
177,202,129,331,32,1,0
288,231,188,257,66,2,1
189,214,117,187,32,1,0
279,229,158,254,32,1,1
399,277,226,314,17,7,0
258,100,94,83,32,1,0
159,121,103,630,5,6,1
171,100,83,163,32,1,0
119,474,313,661,7,5,0
87,335,254,577,7,5,1
128,84,56,537,5,6,1
242,177,111,156,32,1,1
231,131,119,164,32,1,0
291,181,81,41,32,1,0
279,245,148,519,32,1,0
315,225,23,202,32,1,0
348,259,231,234,66,2,0
343,241,149,243,66,2,0
431,127,436,170,9,3,0
299,229,6,23,32,1,0
243,214,84,164,32,1,0
222,104,158,128,66,2,0
401,82,300,96,9,3,1
130,46,162,239,32,1,0
320,264,180,264,17,7,1
403,22,327,204,9,3,0
262,156,188,167,67,4,0
327,190,66,153,32,1,0
275,253,145,189,67,4,0
274,143,124,215,32,1,0
256,210,96,144,32,1,0
406,309,295,234,17,7,0
319,253,158,232,17,7,1
356,311,205,351,17,7,0
201,126,148,174,32,1,0
242,205,204,298,66,2,0
278,397,342,648,6,8,1
159,158,90,145,32,1,0
380,236,194,136,66,2,0
271,205,182,230,66,2,1
290,157,175,239,66,2,0
274,209,103,223,32,1,0
254,183,173,156,67,4,0
132,105,112,479,5,6,1
431,354,300,394,17,7,0
322,232,195,247,17,7,0
325,186,136,232,66,2,0
417,195,382,257,9,3,1
110,23,19,168,32,1,0
209,190,139,149,32,1,0
181,192,180,229,67,4,0
478,477,481,650,6,8,0
301,208,219,241,66,2,0
275,158,161,64,66,2,0
427,354,282,409,17,7,0
124,57,165,375,5,6,0
292,152,70,241,32,1,0
255,21,122,187,32,1,0
291,235,232,222,66,2,0
217,204,158,278,67,4,0
439,83,360,191,9,3,0
80,418,270,651,7,5,1
385,64,269,151,9,3,1
179,38,330,459,5,6,0
86,34,30,449,5,6,1
323,303,237,336,66,2,0
209,144,62,65,32,1,0
466,322,353,682,6,8,0
237,151,117,156,32,1,0
276,86,254,272,9,3,0
420,473,367,679,6,8,1
207,146,482,51,9,3,0
259,75,234,192,9,3,1
247,116,143,168,32,1,0
249,208,164,77,66,2,0
303,167,42,251,32,1,0
154,100,98,155,32,1,0
529,345,472,402,17,7,0
336,183,29,261,32,1,0
389,521,430,685,6,8,1
277,241,184,63,67,4,0
253,117,86,72,32,1,0
40,449,285,664,7,5,0
418,557,438,691,6,8,0
282,184,174,210,66,2,0
364,325,271,385,17,7,0
422,373,271,424,17,7,0
144,183,190,157,67,4,0
170,179,162,247,32,1,0
312,181,107,156,32,1,0
280,207,125,241,32,1,0
160,151,26,473,5,6,1
303,242,41,435,32,1,0
224,65,100,123,32,1,0
429,125,392,68,9,3,0
139,399,190,644,7,5,1
126,142,55,521,5,6,1
296,154,217,178,67,4,0
206,187,96,217,32,1,0
93,181,317,704,7,5,0
318,255,199,291,66,2,0
390,314,266,338,17,7,1
223,136,78,60,32,1,0
149,344,152,604,7,5,1
114,153,45,161,32,1,0
210,172,75,205,32,1,0
271,216,149,244,32,1,1
356,304,266,275,17,7,0
124,394,251,610,7,5,1
241,188,85,194,32,1,1
385,314,254,301,17,7,1
480,23,443,113,9,3,0
68,69,2,505,5,6,0
346,46,319,129,9,3,1
370,247,203,230,66,2,0
258,381,330,284,67,4,0
264,235,238,236,67,4,0
162,47,38,428,5,6,0
313,145,214,99,67,4,0
209,110,95,197,32,1,0
152,143,3,507,5,6,0
397,108,267,43,9,3,0
119,266,87,548,7,5,0
451,374,311,297,17,7,0
209,211,124,221,32,1,0
298,193,191,357,32,1,0
270,180,134,185,66,2,1
342,427,488,611,6,8,0
129,81,274,599,5,6,0
278,191,153,233,66,2,0
217,68,104,189,32,1,0
223,67,89,178,32,1,0
347,183,90,136,32,1,0
206,213,152,288,32,1,0
272,224,123,196,32,1,0
235,196,181,251,67,4,0
329,215,164,164,66,2,0
460,269,281,270,17,7,0
454,284,328,328,17,7,0
206,140,95,272,32,1,0
405,402,414,665,6,8,0
545,460,502,664,6,8,0
210,183,145,264,32,1,0
438,447,379,718,6,8,1
482,415,345,338,17,7,0
272,193,79,165,32,1,0
250,117,113,207,32,1,0
377,191,383,203,9,3,0
333,303,260,312,17,7,0
231,290,153,612,7,5,0
228,127,98,170,32,1,0
381,18,310,137,9,3,0
253,210,162,224,67,4,1
135,115,517,450,5,6,0
346,280,239,210,66,2,0
80,72,193,564,5,6,0
354,289,235,278,17,7,1
314,259,213,309,66,2,0
235,147,129,24,66,2,0
212,148,121,144,32,1,0
552,465,451,375,17,7,0
441,371,362,368,17,7,0
377,282,179,259,17,7,0
173,125,103,174,32,1,0
119,19,94,182,32,1,0
359,292,238,294,17,7,1
427,61,329,214,9,3,0
446,508,393,692,6,8,1
275,210,185,164,67,4,0
171,135,45,110,32,1,0
84,69,57,313,32,1,0
259,137,3,115,32,1,0
390,34,193,216,9,3,0
349,36,251,27,9,3,0
260,134,220,191,66,2,0
260,142,183,204,66,2,0
217,113,157,167,32,1,0
131,388,261,613,7,5,1
242,93,109,167,32,1,0
172,152,133,143,32,1,0
